FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY,Quarter
106010937,ALTA BATES SUMMIT MEDICAL CENTER - SUMMIT HAWTHORNE,20191,43466,03/31/2019,Open,Alameda,05 - East Bay,417,Non Profit Corp.,Comparable,,510-655-4000,350 HAWTHORNE AVENUE,OAKLAND,94609,GERALD KOZAI,354,354,246,1611,392,171,665,0,0,64,434,30,26,3393,0,9428,2131,1224,3354,0,0,334,2308,143,54,18976,0,2983,511,404,4031,0,0,309,2220,565,132,11155,155829475,39518025,17684076,55186668,0,0,5436247,41924305,2298525,1178977,319056298,42446125,11021046,4582675,29068766,0,0,2807771,34776476,3352970,748225,128804054,1544297,153274459,40845397,9157822,69188492,0,0,0,4638278,31551628,0,5651495,0,0,0,1224801,317076669,0,0,0,0,0,44628654,9521275,13103481,15065370,0,0,3245818,44830769,0,388316,130783683,23301742,140493584,0,11868928,0,0,0,0,3255510,516777705,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106370749,ALVARADO PARKWAY INSTITUTE BHS,20191,43466,03/31/2019,Open,San Diego,14 - San Diego/Imperial,1422,Investor - Corp.,Comparable,,619-465-4411,7050 PARKWAY DRIVE,LA MESA,91942,MEGAN MONTGOMERY-WEST,66,66,66,132,24,87,0,0,0,0,359,0,4,606,0,1942,371,895,0,0,0,0,2288,0,18,5514,0,28970,1591,0,0,0,0,0,6891,0,48,37500,4855000,927500,2237500,0,0,0,0,6131342,0,45000,14196342,6083700,334110,0,0,0,0,0,1535380,0,10080,7963270,390363,6586258,759623,1395687,0,0,0,0,0,4725579,0,0,0,0,0,0,13857510,0,0,0,0,0,3962079,501987,841813,0,0,0,0,2941143,0,55080,8302102,0,7143059,0,0,0,0,0,0,244726,1995838,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106194010,AMERICAN RECOVERY CENTER,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,917,Non Profit Corp.,Comparable,,909-865-2336,2180 VALLEY BOULEVARD,POMONA,91768,SHIRLEY SUMMERS,173,173,173,0,0,0,0,511,0,0,0,0,0,511,0,0,0,0,0,7708,0,0,0,0,0,7708,0,0,0,0,0,1732,0,0,0,0,0,1732,0,0,0,0,2074688,0,0,0,0,0,2074688,0,0,0,0,90949,0,0,0,0,0,90949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165637,0,0,0,0,0,2165637,0,1142110,44821,0,0,0,0,0,0,2328744,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106301188,ANAHEIM GLOBAL MEDICAL CENTER,20191,43466,03/31/2019,Open,Orange,13 - Orange,1012,Investor - Corp.,Comparable,,714-835-3555,1025 SOUTH ANAHEIM BOULEVARD.,ANAHEIM,92805,PETER BARONOFF,188,188,188,155,143,449,203,0,0,138,62,0,48,1198,0,1816,1186,4789,843,0,0,1468,261,0,131,10494,0,627,315,1375,2110,0,0,888,612,4,602,6533,9284665,10261829,13411884,8123149,0,0,6564410,2984182,0,1119223,51749342,3136746,1721891,2859090,7044326,0,0,2618507,3408111,16235,2688109,23493015,55461,9565642,9866285,16962654,10140731,-2129538,0,0,4802066,5210938,0,392166,0,0,0,892139,55758544,0,0,0,0,0,2855770,2117435,1437859,5026744,0,0,4380851,1181355,16234,2467565,19483813,112704,21404787,348941,0,0,0,0,0,493882,5151486,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190034,ANTELOPE VALLEY HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,901,District,Comparable,,661-949-5000,1600 WEST AVENUE J,LANCASTER,93534,EDWARD MIRZABEGIAN,420,393,247,825,701,556,1444,0,0,1089,0,98,60,4773,0,4401,3315,2518,5559,0,0,4073,0,383,221,20470,0,4409,2792,4437,16376,0,0,6485,0,3176,601,38276,67099931,58201182,37624711,73223393,0,0,62909955,0,6525458,1853609,307438239,16519641,26637000,13278597,56240844,0,0,37053826,0,5875480,3212512,158817900,9573354,68889085,63808527,40848913,102652778,-7505108,0,0,77677011,0,0,1636203,0,0,0,1025266,358606029,0,0,0,0,0,14730488,21029655,17559503,26811459,0,0,22286769,0,1191380,4040856,107650110,3466771,108157603,0,2119753,0,0,0,0,4159271,188273281,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,City/County,Comparable,Teaching,909-580-1000,400 N. PEPPER AVENUE,COLTON,92324,WILLIAM GILBERT,456,436,368,665,0,2060,2072,0,0,240,0,264,3,5304,0,4501,0,14676,9271,0,0,1235,0,1281,14,30978,0,13323,0,50301,11506,4,0,2013,0,6898,0,84045,69123459,0,92348720,80620605,0,0,21727077,0,6689668,73111,270582640,27785346,0,59007515,43040092,2957,0,6728096,0,20698119,0,157262125,0,69192828,0,96673642,122698491,-18504014,2957,0,18334686,0,0,24345209,0,0,0,0,312743799,0,0,0,0,0,27715977,0,73186607,907439,0,0,10120487,0,3170456,0,115100966,32166546,145147088,0,125715,0,0,0,0,662553,333533489,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106400683,ATASCADERO STATE HOSPITAL,20191,43466,03/31/2019,Open,San Luis Obispo,08 - Mid-Coast,801,State,State Hospitals,,805-468-2000,10333 EL CAMINO REAL,ATASCADERO,93422,JON MORALES,1275,1159,1159,13,0,0,0,0,0,0,0,0,340,353,0,82264,0,0,0,0,0,0,0,0,18813,101077,0,0,0,0,0,0,0,0,0,0,0,0,43501055,0,0,0,0,0,0,0,0,9947971,53449026,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,43500984,0,0,0,0,0,0,0,0,9947971,53448955,0,69060872,0,15611917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106494048,AURORA BEHAVIORAL HEALTHCARE - SANTA ROSA,20191,43466,03/31/2019,Open,Sonoma,03 - North Bay,401,Investor - Corp.,Comparable,,707-800-7700,1287 FULTON ROAD,SANTA ROSA,95401,SUSAN ROSE,95,95,74,111,23,261,0,110,0,7,270,0,0,782,0,1169,137,2407,0,1041,0,75,1795,0,0,6624,0,309,69,0,0,0,0,91,852,0,0,1321,2574125,301950,5302100,0,2292750,0,165175,3955600,0,0,14591700,184100,43925,0,0,0,0,53375,488250,0,0,769650,0,1301709,139646,2009009,0,0,1051224,0,35760,1317490,0,0,0,0,0,0,5854838,0,0,0,0,0,1456516,206229,3293091,0,1241526,0,182790,3126360,0,0,9506512,1791,9401997,1210289,-1088,0,0,0,0,4637,248994,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190163,AURORA CHARTER OAK,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,915,Investor - Corp.,Comparable,,626-966-1632,1161 EAST COVINA BOULEVARD,COVINA,91724,TODD SMITH,134,134,125,179,170,256,0,391,0,29,415,0,29,1469,0,1991,1455,1739,0,2982,0,272,2728,0,52,11219,0,1103,612,0,0,0,0,44,1504,0,11,3274,2991300,2186750,2615025,0,4483050,0,408700,4131175,0,78250,16894250,533600,294720,0,0,0,0,20480,711520,0,6240,1566560,0,1365348,1001264,1777256,0,0,1956306,0,181720,1819936,0,0,0,0,0,45643,8147473,0,0,0,0,0,2159552,1480206,837769,0,2526744,0,247460,3022759,0,38847,10313337,10413,9536270,259585,350637,0,0,0,0,377584,2925206,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190462,AURORA LAS ENCINAS HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,911,Investor - Corp.,Comparable,,626-795-9901,2900 EAST DEL MAR BOULEVARD,PASADENA,91107,TODD SMITH,118,118,73,187,82,14,0,60,0,312,494,1,17,1167,0,1563,569,53,0,194,0,1196,2836,7,139,6557,0,275,129,0,0,0,0,77,1699,0,143,2323,2349300,856625,79775,0,292450,0,1803225,4302550,10525,208875,9903325,133600,62080,0,0,0,0,52000,815040,0,76160,1138880,0,1004948,366737,37781,0,0,128254,0,567157,1686137,0,10525,0,0,0,181600,3983139,0,0,0,0,0,1477952,551968,41994,0,164196,0,1288068,3431453,0,103435,7059066,8650,7361141,293420,353635,0,0,0,0,235858,3501836,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106374024,AURORA SAN DIEGO,20191,43466,03/31/2019,Open,San Diego,14 - San Diego/Imperial,1412,Investor - Corp.,Comparable,,858-675-4200,11878 AVENUE OF INDUSTRY,SAN DIEGO,92128,ALAIN AZCONA,80,80,76,32,21,5,0,5,0,181,316,0,0,560,0,334,238,26,0,22,0,4255,1886,0,0,6761,0,155,46,0,0,0,0,789,2032,0,0,3022,602025,428975,46925,0,39775,0,7693075,3411325,0,0,12222100,74400,25600,0,0,0,0,392800,1127840,0,0,1620640,0,338213,209105,22524,0,0,18014,0,2910915,2088016,0,0,0,0,0,0,5586787,0,0,0,0,0,338212,245470,24401,0,21761,0,5174960,2451149,0,0,8255953,30281,6775189,181926,-1092,0,0,0,0,191707,794089,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106560203,AURORA VISTA DEL MAR HOSPITAL,20191,43466,03/31/2019,Open,Ventura,10 - Santa Barbara/Ventura,809,Investor - Corp.,Comparable,,805-653-6434,801 SENECA STREET,VENTURA,93001,JENIFER NYHUIS,87,38,33,50,19,144,0,2,0,26,208,1,0,450,0,515,192,796,0,7,0,293,1135,6,0,2944,0,117,123,9,0,0,0,121,477,0,0,847,825250,307600,1277400,0,11250,0,469525,1823925,9625,0,4724575,79680,77280,4320,0,0,0,91840,264960,0,0,518080,0,355454,152689,691019,0,-76545,5745,0,217268,809456,0,9625,0,0,0,0,2164711,0,0,0,0,0,549476,232191,667246,0,5505,0,344097,1279429,0,0,3077944,8468,4626356,172106,-753,0,0,0,0,582916,5954497,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106154044,BAKERSFIELD BEHAVIORAL HEALTHCARE HOSPITAL,20191,43466,03/31/2019,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-398-1800,5201 WHITE LANE,BAKERSFIELD,93309,EUGINE SUKSI,90,90,59,85,14,171,0,197,0,9,199,0,0,675,0,823,99,1333,0,1666,0,59,1276,0,0,5256,0,144,4,0,0,0,0,44,438,0,0,630,1648125,198325,2670175,0,3336675,0,118225,2556925,0,0,10528450,75425,2100,0,0,0,0,18900,235025,0,0,331450,0,1078149,113565,1756203,0,-83865,2185968,0,77859,1427233,0,0,0,0,0,0,6555112,0,0,0,0,0,645401,86860,997837,0,1150707,0,59266,1364717,0,0,4304788,14941,5567215,615881,-457,0,0,0,0,26431,524039,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106154101,BAKERSFIELD HEART HOSPITAL,20191,43466,03/31/2019,Open,Kern,09 - Central,617,Investor - Corp.,Comparable,,661-316-6000,3001 SILLECT AVENUE,BAKERSFIELD,93308,MICHELLE OXFORD,47,47,47,479,93,11,55,0,0,88,0,0,18,744,0,2258,437,50,261,0,0,416,0,0,87,3509,0,1764,354,33,402,0,0,623,0,0,274,3450,38617957,7470526,862042,4469808,0,0,7110785,0,0,1487760,60018878,28290187,5677586,529141,6454612,0,0,9987100,0,0,4392965,55331591,0,58571320,9964883,1014973,10205816,0,0,0,12098813,0,0,0,0,0,0,1242046,93097851,0,0,0,0,0,8336825,3183229,376211,718604,0,0,4999071,0,0,4638678,22252618,111983,17316299,0,16831755,0,0,0,0,0,5621019,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106150722,BAKERSFIELD MEMORIAL HOSPITAL,20191,43466,03/31/2019,Open,Kern,09 - Central,617,Non Profit Corp.,Comparable,,661-327-4647,420 34TH STREET,BAKERSFIELD,93301,JON VAN BOENING,421,398,398,956,604,554,1522,0,0,87,720,3,96,4542,0,4032,2504,3591,4768,0,0,311,2610,12,351,18179,0,8315,2015,3459,18975,0,0,536,6379,836,1423,41938,84960946,59242767,52629707,79179425,0,0,6115342,50324667,247418,7276799,339977071,52432613,22318852,9938406,66396915,0,0,2876126,42252965,1787706,3041080,201044663,3188037,114569514,72340561,47477897,113915381,0,0,0,6718263,55599141,0,2445995,0,0,0,9007493,425262282,6443389,0,0,5292263,11735652,22450335,15444423,13951631,31392563,0,0,2245481,40810895,0,1199776,127495104,830625,121814148,0,14501877,0,0,0,0,2687318,154537836,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106364121,BALLARD REHABILITATION HOSPITAL,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,Investor - Ptnr.,Comparable,,909-473-1200,1760 WEST 16TH STREET,SAN BERNARDINO,92411,MARY HUNT,60,60,60,77,31,40,36,0,0,38,0,0,0,222,0,961,595,594,550,0,0,701,0,0,0,3401,0,455,206,43,571,0,0,1486,0,0,0,2761,2901812,1892694,1815129,1592446,0,0,2048880,0,0,0,10250961,201500,57151,10058,181839,0,0,521966,0,0,0,972514,124934,1367506,933296,911674,998707,0,0,0,1372102,0,0,0,0,0,0,0,5708219,0,0,0,0,0,1610872,1016549,913513,775578,0,0,1198744,0,0,0,5515256,1866,4402913,0,0,0,0,0,0,15627,472498,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106184008,BANNER LASSEN MEDICAL CENTER,20191,43466,03/31/2019,Open,Lassen,01 - Northern California,213,Non Profit Corp.,Comparable,Rural,530-252-2000,1800 SPRING RIDGE DRIVE,SUSANVILLE,96130,SANDY DUGGER,25,25,25,103,0,74,0,0,0,67,0,0,0,244,0,464,0,210,0,0,0,186,0,0,0,860,0,2619,0,2105,0,0,0,2751,0,176,107,7758,2440381,0,1604629,0,0,0,1414841,0,0,0,5459851,5444416,0,4326915,0,0,0,5417243,0,267486,161730,15617790,460979,4762450,0,4053344,0,0,0,0,1595417,0,0,164332,0,0,0,125046,11161568,0,0,0,0,0,3104273,0,1780250,0,0,0,4914005,0,82231,35314,9916073,7306,8045088,767751,0,0,0,0,0,419928,16521022,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190052,BARLOW RESPIRATORY HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-250-4200,2000 STADIUM WAY,LOS ANGELES,90026,AMIT MOHAN,105,105,105,205,11,15,2,0,0,12,12,0,0,257,0,5438,364,505,131,0,0,389,561,0,0,7388,0,0,0,0,0,0,0,0,0,0,0,0,96766027,6315723,8063699,2032050,0,0,6558636,10566039,0,0,130302174,0,0,0,0,0,0,0,0,0,0,0,501069,82909299,5625407,7262873,1858601,0,0,0,5136672,9302776,0,0,0,0,0,0,112596697,0,0,0,0,0,13355659,690316,800826,173449,0,0,1421964,1263263,0,0,17705477,169695,16450756,0,0,0,0,0,0,1341045,7964113,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106364430,BARSTOW COMMUNITY HOSPITAL,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1213,Investor - Corp.,Comparable,Rural,760-957-3221,820 EASTREET MOUNTAIN VIEW STREET,BARSTOW,92311,KOLBE SHERIDAN,30,30,30,134,72,84,127,0,0,18,49,0,8,492,0,514,243,288,398,0,0,90,143,0,9,1685,0,1446,1447,2523,3370,0,0,308,789,0,278,10161,12305618,6637393,8208626,10032764,0,0,1025544,4052827,0,1014721,43277493,11690338,6162011,13926116,22721559,0,0,7168132,8062508,0,3429579,73160243,2398126,22179229,11469203,18988157,32331185,0,0,0,4078477,9425128,0,0,0,0,0,1432286,102301791,0,0,0,0,0,1552933,1138352,2690941,351193,0,0,3515668,2306507,0,2580351,14135945,37460,10781978,0,0,0,0,0,0,337865,57011537,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106090793,BARTON MEMORIAL HOSPITAL,20191,43466,03/31/2019,Open,El Dorado,02 - Golden Empire,306,Non Profit Corp.,Comparable,Rural,530-541-3420,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,CLINT PURVANCE,111,111,111,172,16,28,99,0,0,53,162,22,20,572,2,610,61,76,317,0,0,106,347,53,32,1602,3117,4285,369,763,3212,0,0,1104,4436,328,749,15246,15419281,1625334,3227556,5738293,0,0,4262816,8846946,2241220,1503565,42865011,16921365,2063173,3790081,12631176,0,0,9318186,23489207,3069401,2805540,74088129,1930446,29106581,3245887,6175521,16532522,0,0,0,5975641,10347569,0,1832890,0,0,0,1880967,77028024,0,0,0,0,0,3234065,442620,842116,1836947,0,0,5674915,21988584,5310621,595248,39925116,6611357,44882314,0,7151127,0,0,0,0,2969430,104175847,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106361110,BEAR VALLEY COMMUNITY HOSPITAL,20191,43466,03/31/2019,Open,San Bernardino,12 - Inland Counties,1217,District,Comparable,Rural,909-866-6501,41870 GARSTIN DRIVE,BIG BEAR LAKE,92315,JOHN P. FRIEL,30,30,26,17,9,9,2,0,0,4,0,0,0,41,4,252,27,1146,3,0,0,28,0,0,0,1456,1329,3338,1103,5888,479,0,0,2420,260,0,741,14229,332983,159368,617625,20192,0,0,63432,0,0,0,1193600,1919089,1692486,3342007,1301622,0,0,3849941,806317,0,817076,13728538,179757,1568392,818520,2425531,1057451,0,0,0,1752355,343474,0,0,0,0,0,154764,8300244,0,0,0,0,0,683680,1033334,1534101,264363,0,0,2161018,462843,0,482555,6621894,94118,6067825,0,730600,0,0,0,0,148568,8649845,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190081,BEVERLY HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,919,Non Profit Corp.,Comparable,,323-726-1222,309 WEST BEVERLY BOULEVARD,MONTEBELLO,90640,ALICE CHENG,202,167,120,513,476,257,1205,0,0,18,274,2,55,2800,0,2857,1579,905,4007,0,0,45,925,3,121,10442,0,1265,1556,1006,4191,0,0,267,1824,39,991,11139,19716677,14462495,6608228,29042001,0,0,468586,8897398,16618,1093029,80305032,6074472,9695162,2350848,13100376,0,0,370207,6500823,111595,2327247,40530730,3152353,17158942,18402077,-290701,35243664,-1813776,0,0,200752,11552863,0,128213,0,0,0,637731,84372118,288197,15525365,0,0,15813562,8632207,6043777,11063553,22424078,0,0,638041,3845358,0,-369808,52277206,148691,50077961,1220026,108935,0,0,0,0,1164591,90466268,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190020,BHC ALHAMBRA HOSPITAL,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,913,Investor - Corp.,Comparable,,626-286-1191,4619 ROSEMEAD BOULEVARD,ROSEMEAD,91770,MARGARET MINNICK,97,97,97,106,21,268,0,0,0,100,917,2,0,1414,0,1085,150,1596,0,0,0,1018,4382,5,0,8236,0,3446,0,0,0,0,0,187,822,25,0,4480,1844500,255000,2713200,0,0,0,1730600,7465914,8500,0,14017714,1801715,0,0,0,0,0,115140,584914,14231,0,2516000,187530,1703698,65014,1459861,0,0,0,0,357120,3187004,0,22731,0,0,0,0,6982958,0,0,0,0,0,1905110,186327,1229204,0,0,0,1459954,4770161,0,0,9550756,5085,6543115,234901,18464,0,0,0,0,167061,8066321,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106044006,BUTTE COUNTY MENTAL HEALTH - PHF,20191,43466,03/31/2019,Open,Butte,01 - Northern California,219,City/County,Psychiatric Health Facilities,,530-891-2775,592 RIO LINDO AVENUE,CHICO,95926,DORIAN KITTRELL,16,16,16,0,0,0,0,0,0,62,0,0,0,62,0,0,0,0,0,0,0,1329,0,0,0,1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135031,0,0,0,135031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-155,0,0,0,0,0,0,0,0,0,0,-155,0,0,0,0,0,0,0,0,0,0,0,135186,0,0,0,135186,0,1391761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190125,CALIFORNIA HOSPITAL MEDICAL CENTER,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,925,Non Profit Corp.,Comparable,,213-748-2411,1401 SOUTH GRAND AVENUE,LOS ANGELES,90015,JULIE SPRENGEL,318,243,240,490,360,882,2629,0,0,33,197,34,158,4783,0,2227,1509,4375,9924,0,0,110,646,142,666,19599,0,1157,1209,5525,15458,0,0,343,1359,1943,142,27136,25355136,22479598,54228639,125264032,0,0,1395427,10170331,1355097,6358819,246607079,7963037,7378250,24909011,73203342,0,0,1563519,9332144,5977437,435636,130762376,3946994,22684449,21391780,58509736,159733762,-12663840,0,0,1941454,9858677,0,11604315,0,0,0,1003338,278010665,617776,23286286,0,0,23904062,10344917,8904398,27942583,61729277,0,0,967374,9082927,0,4291376,123262852,5941594,109820897,0,456044,0,0,0,0,5872690,89343346,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106380929,CALIFORNIA PACIFIC MEDICAL CENTER,20191,43466,43468,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,2333 BUCHANAN STREET,SAN FRANCISCO,94115,"WARREN BROWNER, MD",643,643,423,1058,398,215,480,0,0,102,1761,34,31,4079,0,7465,2287,1685,2698,0,0,815,6310,159,102,21521,0,2971,976,273,2140,2,0,380,5030,369,1148,13289,120796729,35188888,22555928,45348497,0,0,14722223,113067112,3093411,2693932,357466720,50625157,18612867,1981324,19711555,20287,0,5925419,72071501,3001479,9085184,181034773,1925966,140327632,44503623,10837994,50793788,0,20287,0,11301584,77588815,0,6094890,0,0,0,11283497,354678076,0,4939783,0,4326960,9266743,30412302,9223474,13697482,19206047,0,0,9215266,111335589,0,0,193090160,5371381,145091724,0,4108315,0,0,0,0,20095022,2377022631,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106384202,CALIFORNIA PACIFIC MEDICAL CENTER - MISSION BERNAL CAMPUS,20191,43466,03/31/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,3555 CESAR CHAVEZ STREET,SAN FRANCISCO,94110,"WARREN BROWNER, MD",120,120,79,469,191,175,304,0,0,38,421,23,18,1639,0,2323,1077,596,1003,0,0,76,813,76,55,6019,0,775,304,597,2175,0,0,114,1346,432,102,5845,36083655,14406625,7231867,13571725,0,0,2145076,17027392,970829,693209,92130378,8275254,4068249,2696457,10466009,0,0,1216535,14253514,2442201,578897,43997116,760545,33434339,14211105,3396968,21158251,-1446,0,0,2062156,14014758,0,3413030,0,0,0,690568,93140274,0,0,0,0,0,10592080,4254224,6533167,2877387,0,0,1271976,17074894,0,383492,42987220,241939,65478375,0,199387,0,0,0,0,2217229,491857653,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106384176,CALIFORNIA PACIFIC MEDICAL CENTER - VAN NESS CAMPUS,20191,43466,03/31/2019,Open,San Francisco,04 - West Bay,423,Non Profit Corp.,Comparable,,415-600-6000,1101 VAN NESS AVENUE,SAN FRANCISCO,94109,"WARREN BROWNER, MD",453,453,394,519,177,79,259,0,0,54,830,5,15,1938,0,3520,1035,669,1419,0,0,494,3216,42,78,10473,0,1435,485,175,1057,1,0,150,2378,244,601,6526,58625148,16955459,8397924,21992941,0,0,9082972,57318995,799742,1854368,175027549,25816989,9730175,1369448,10221484,6836,0,2497960,40828361,1748663,4162694,96382610,1166497,61285911,19633934,4427094,25592849,0,6836,0,7552963,47666104,0,2548404,0,0,0,2729632,172610224,0,2448785,0,1936051,4384836,22537135,7045417,5338214,9070361,0,0,3986433,52201782,0,3005429,103184771,1678306,124910548,0,2528732,0,0,0,0,15390337,2377154947,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
106190155,CALIFORNIA REHABILITATION INSTITUTE,20191,43466,03/31/2019,Open,Los Angeles,11 - Los Angeles,927,Investor - Corp.,Comparable,,424-522-7100,2070 CENTURY PARK EAST,LOS ANGELES,90067,SCOTT ROTSTED,138,138,123,543,53,1,2,0,0,177,0,0,2,778,0,6809,848,20,28,0,0,2755,0,0,90,10550,0,0,0,0,0,0,0,0,0,0,0,0,44536161,5738133,132162,195792,0,0,18325351,0,0,557277,69484876,0,0,0,0,0,0,0,0,0,0,0,192640,31113294,4085671,107930,134889,0,0,0,5480126,0,0,0,0,0,0,503406,41617956,0,0,0,0,0,13341272,1648311,23747,61565,0,0,12739287,0,0,52738,27866920,31299,22963817,0,0,0,0,0,0,114927,6745040,0,0,0,0,0,0,0,0,0,0,0,0,0,Qtr 1
